https://dfkanalytics.vercel.app/hero

Cost,Realm,Id,Rarity,Class,Subclass,Background,Lvl,XP To Level,Gen,Sum,SB1,SB2,Train Stat,Profession,PJ,Element,Class Score,CScore/Level,Growth Score,Active1,Active2,Passive1,Passive2,Name
143.8,SD,248262,1,Shapeshifter,Berserker,swamp,2,2836,2,5,LCK,VIT,14,gardening,,ice,4.11,2.06,1.170,Basic5,Basic7,Basic1,Basic2,Demefer Mourningsnow
144,SD,248221,0,Archer,Pirate,city,1,793,1,7,LCK,VIT,13,gardening,,water,2.15,2.15,0.574,Basic7,Basic7,Basic2,Basic2,Éorl Skullcrag
144,SD,249021,1,Thief,Priest,forest,1,1256,2,7,DEX,STR,11,fishing,,lightning,2.15,2.15,0.694,Basic5,Basic7,Basic5,Basic8,Agsanaoith Boulderwish
144,SD,261638,0,Ninja,Monk,arctic,1,1090,6,3,VIT,END,16,fishing,,light,4.40,4.40,0.758,Basic7,Basic5,Basic7,Basic4,Grannirn Sól
144,SD,255841,1,Seer,Wizard,swamp,1,1741,2,8,VIT,WIS,16,fishing,,wind,2.00,2.00,0.808,Basic4,Basic3,Basic2,Basic6,Ingvar Croria
145,SD,247233,0,Paladin,Berserker,plains,1,1444,1,2,END,VIT,15,fishing,,fire,3.20,3.20,0.747,Basic3,Basic7,Basic2,Basic5,Arenaris Rockgrip
145,SD,52999,0,Thief,Wizard,desert,1,0,3,6,LCK,END,13,mining,,water,1.30,1.30,0.487,Basic4,Basic2,Basic8,Basic8,Drennymion Barleyhell
145,SD,250181,0,Shapeshifter,Warrior,mountains,1,2000,2,5,VIT,WIS,12,fishing,,ice,1.30,1.30,0.854,Basic6,Basic5,Basic7,Basic3,Pahrerah Sagesprinter
145,SD,255166,2,Warrior,Berserker,mountains,1,2000,2,9,VIT,INT,12,gardening,,ice,2.55,2.55,0.994,Basic4,Basic7,Basic2,Basic8,Redrodoc Barleywoods
145,SD,260460,1,Berserker,Thief,plains,1,1574,1,10,LCK,INT,14,gardening,,fire,1.60,1.60,0.744,Basic5,Basic3,Basic1,Basic1,Vogdodoc Frostarm
145,SD,15206,0,Thief,Warrior,desert,5,5043,2,2,VIT,STR,19,fishing,,dark,8.88,1.78,0.561,Basic2,Basic7,Basic1,Basic6,Hartkar Plainwander
145,SD,264249,1,Archer,Warrior,city,1,2000,2,8,STR,INT,13,mining,,water,2.30,2.30,0.776,Basic8,Basic3,Basic2,Advanced2,Ramona Solidhorn
145,SD,264252,2,Berserker,Seer,island,1,2000,2,3,LCK,INT,14,mining,,water,2.35,2.35,0.859,Basic5,Basic8,Basic6,Basic1,Monoreia Lightpunch
145,SD,260410,2,Archer,Priest,forest,1,2000,6,0,DEX,VIT,15,foraging,,wind,3.65,3.65,0.894,Basic7,Basic8,Basic3,Basic1,Redran Daymourn
145,SD,266013,0,Warrior,Berserker,desert,1,2000,1,10,VIT,AGI,12,fishing,,water,2.20,2.20,0.627,Basic3,Basic8,Advanced1,Basic6,Elfman Morningdust
145,SD,256616,2,Knight,Wizard,mountains,1,2000,2,8,DEX,LCK,11,gardening,,water,2.40,2.40,0.872,Basic5,Basic4,Advanced4,Basic5,Orifiel Skywoods
145,SD,64281,0,DarkKnight,Wizard,plains,1,1118,1,2,VIT,INT,14,gardening,,ice,1.50,1.50,0.681,Basic3,Basic8,Basic2,Basic1,Memnidoc Blazespirit
145,SD,260263,0,Archer,Priest,desert,1,2000,2,8,STR,END,12,gardening,,water,1.10,1.10,0.500,Basic7,Basic7,Basic4,Basic2,Thellona Cryocada
145,SD,126032,0,Monk,Wizard,arctic,7,3623,1,4,INT,INT,18,fishing,,lightning,7.68,1.10,0.489,Basic8,Basic1,Basic4,Basic3,Haywood Snakethorne
145,SD,201875,0,Wizard,Thief,arctic,4,2809,4,2,AGI,LCK,18,foraging,,ice,7.86,1.97,0.520,Basic8,Basic2,Basic8,Basic7,Helmant Grasscleanser
145,SD,256218,2,Berserker,Archer,plains,1,2000,4,0,END,STR,18,fishing,,water,3.05,3.05,0.990,Basic2,Advanced2,Basic5,Basic1,Zadodoc Aqugary
145,SD,265852,1,Warrior,Berserker,desert,1,2000,1,10,DEX,DEX,14,fishing,,lightning,2.30,2.30,0.831,Advanced4,Basic8,Basic4,Basic7,Ramona Riverkeeper
145,SD,126394,1,Pirate,Archer,swamp,1,1878,1,8,END,AGI,11,foraging,,dark,2.25,2.25,0.774,Basic1,Basic1,Basic8,Basic3,Brogroc Snowrun
145,SD,253748,0,Warrior,Archer,city,1,2000,2,8,LCK,AGI,11,mining,,water,0.40,0.40,0.597,Basic7,Basic4,Basic2,Basic4,Agast Dalt
145,SD,258692,0,Warrior,Wizard,mountains,1,2000,2,9,LCK,AGI,11,fishing,,fire,0.40,0.40,0.481,Basic7,Basic1,Basic6,Basic4,Adrien Wheatfeather
145,SD,265189,1,Paladin,Berserker,city,1,2000,4,4,LCK,AGI,11,foraging,,dark,1.80,1.80,0.973,Basic2,Basic5,Basic6,Basic4,Sugar Rainsnout
145,SD,181472,2,Paladin,Knight,mountains,4,4502,4,0,INT,END,18,foraging,,light,6.27,1.57,1.283,Basic4,Basic7,Basic4,Basic2,Caethes Oakendefender
145,SD,80137,0,Archer,Knight,city,1,1980,1,9,DEX,INT,15,fishing,,dark,1.60,1.60,0.563,Basic4,Basic3,Basic1,Basic8,Hrothvat Silverthorn
145,SD,67154,0,DarkKnight,Priest,swamp,2,1176,2,1,STR,WIS,19,mining,,dark,3.59,1.79,0.654,Advanced4,Basic4,Basic4,Basic3,Vulstin Flatfist
145,SD,82660,2,Priest,Thief,forest,6,1904,3,0,LCK,STR,24,gardening,,water,14.60,2.43,0.879,Basic7,Basic4,Basic7,Basic3,Aronin Deathgrip
146,SD,157521,1,Thief,Knight,plains,6,6210,1,7,LCK,VIT,22,foraging,,lightning,11.78,1.96,0.750,Basic2,Advanced4,Basic3,Basic7,Clarence Forestgroom
146,SD,262788,0,Monk,Warrior,mountains,1,2000,1,10,END,VIT,12,gardening,,earth,2.30,2.30,0.579,Basic3,Basic1,Basic7,Basic8,Tobias Wheatfollower
146.3,SD,231744,2,Summoner,Berserker,forest,2,2712,3,1,END,LCK,17,gardening,,wind,5.34,2.67,1.122,Basic2,Basic1,Basic8,Basic7,Bremilt Thunrigar
147,SD,233786,1,Pirate,Pirate,island,3,3126,3,4,INT,END,13,mining,,light,4.30,1.43,0.802,Basic2,Basic6,Basic2,Basic7,Oriphiel Nightshout
147,SD,261982,2,Ninja,Warrior,swamp,1,896,7,1,STR,END,12,gardening,,water,2.70,2.70,1.199,Basic1,Basic3,Basic8,Basic6,Oleneus Grassbreaker
148,SD,265176,1,Seer,Knight,island,1,2000,1,10,VIT,INT,14,fishing,,ice,2.95,2.95,0.701,Basic6,Basic4,Basic3,Basic2,Fyllaris Redrunner
148,SD,205506,0,Sage,Wizard,swamp,3,1810,2,0,END,LCK,20,mining,,ice,4.97,1.66,0.961,Basic3,Basic5,Basic8,Basic4,Ormiros Rurthulmí
148,SD,266217,1,Seer,Monk,forest,1,2000,1,10,LCK,VIT,13,foraging,,light,1.75,1.75,0.716,Basic3,Basic3,Basic8,Basic3,Dhidel Basranda
148,SD,245544,1,Pirate,Wizard,arctic,1,1370,2,9,VIT,DEX,13,mining,,light,2.40,2.40,0.676,Basic7,Basic6,Basic2,Basic4,Gertraut Shadogary
148.2,SD,265598,0,Priest,Priest,arctic,1,1706,1,10,INT,INT,16,fishing,,dark,1.40,1.40,0.602,Basic2,Basic8,Basic1,Basic7,Broddr Bladecreek
149,SD,30941,0,Wizard,Priest,arctic,7,8212,2,4,INT,LCK,23,gardening,,water,11.72,1.67,0.587,Basic6,Basic6,Basic5,Basic6,Pilyphei Fogshifter
149,SD,256662,0,Monk,Thief,desert,1,2000,1,10,END,DEX,12,gardening,,dark,2.30,2.30,0.551,Basic5,Basic5,Basic2,Basic3,Viggin Fridorg
149,SD,264979,0,Monk,Priest,mountains,1,1535,1,10,VIT,INT,12,gardening,,water,2.05,2.05,0.496,Basic4,Basic4,Basic1,Basic7,Azore Caskwhisper
149,SD,204915,0,Sage,Pirate,plains,1,0,3,0,LCK,LCK,15,gardening,,earth,1.10,1.10,0.788,Basic5,Basic6,Basic7,Basic6,Khusom Serpentbreath
149,SD,178495,1,Wizard,Wizard,desert,3,2450,4,0,DEX,VIT,18,gardening,,wind,8.64,2.88,0.800,Basic1,Basic2,Basic3,Basic5,Torwald Laughingsteam
149,SD,191799,2,Berserker,Thief,mountains,1,2000,3,5,INT,WIS,15,mining,,ice,2.00,2.00,0.945,Basic6,Basic3,Basic4,Basic2,Dirrelion Eluvern
149,SD,257863,2,Warrior,Wizard,plains,2,2895,2,7,STR,WIS,16,mining,,ice,2.83,1.42,0.848,Basic5,Basic5,Basic4,Basic1,Thilin Ravensnout
149,SD,251571,2,Wizard,Seer,island,2,1557,4,5,VIT,WIS,17,foraging,,lightning,6.22,3.11,1.008,Basic4,Basic7,Advanced2,Basic4,Loggeir Peacestriker
149,SD,34107,2,Priest,Ninja,desert,6,0,5,1,LCK,INT,21,gardening,,ice,11.80,1.97,0.971,Basic6,Basic2,Basic3,Advanced1,Amabelle Stengo
149,SD,264290,2,Knight,Monk,forest,1,2000,2,8,WIS,LCK,16,foraging,,wind,6.90,6.90,1.097,Basic3,Basic8,Basic8,Basic5,Walgrim Transus
149,SD,265733,1,Paladin,Wizard,arctic,1,2000,2,3,END,AGI,13,fishing,,dark,3.20,3.20,0.915,Basic4,Basic5,Advanced2,Basic4,Dubbiel Moonpetals
149,SD,246617,1,Shapeshifter,Priest,city,1,2000,2,5,DEX,LCK,12,gardening,,dark,2.45,2.45,1.034,Basic8,Basic7,Basic7,Basic7,Watkins Redfist
149,SD,137692,1,Archer,Wizard,swamp,6,2818,1,7,DEX,AGI,23,gardening,,ice,15.43,2.57,0.689,Basic8,Basic1,Basic8,Basic7,Axar Brightbasker
149,SD,263396,1,Pirate,Monk,island,1,2000,3,1,END,WIS,13,gardening,,dark,5.20,5.20,0.797,Basic7,Basic2,Basic8,Basic4,Phaerotis Anarguar
149,SD,254897,0,Shapeshifter,Monk,plains,1,0,1,5,DEX,LCK,12,gardening,,ice,1.40,1.40,0.838,Basic3,Basic3,Basic1,Basic8,Brenaan Abysdusa
149,SD,243640,0,Ninja,Pirate,forest,2,0,3,3,AGI,END,15,foraging,,earth,2.74,1.37,0.693,Advanced4,Basic8,Basic8,Basic3,Amaliel Ryser
149,SD,262330,2,Ninja,Knight,mountains,1,1815,5,0,STR,INT,12,foraging,,ice,2.90,2.90,1.186,Basic8,Basic3,Basic6,Basic8,Valfiel Doggett
149,SD,141137,0,Ninja,Archer,city,6,1718,2,1,STR,STR,23,mining,,lightning,11.48,1.91,0.700,Basic7,Basic1,Basic1,Basic6,Zimphrius Pridebloom
149,SD,265106,1,Berserker,Archer,arctic,1,2000,1,10,INT,AGI,14,foraging,,dark,2.50,2.50,0.782,Basic4,Basic1,Advanced3,Basic3,Vhasselion Peacewind
149,SD,178394,1,Warrior,Wizard,arctic,4,0,2,5,LCK,WIS,14,foraging,,water,3.75,0.94,0.656,Advanced1,Basic3,Basic6,Basic1,Aubrie Cale
149.98,SD,35896,0,Wizard,Warrior,desert,3,0,4,0,AGI,END,16,fishing,,dark,1.94,0.65,0.466,Basic7,Basic4,Basic3,Basic2,Kasseda Morningjumper
150,SD,265801,2,Thief,Warrior,desert,1,2000,2,7,LCK,STR,14,foraging,,earth,3.55,3.55,0.961,Basic4,Basic3,Basic2,Basic6,Gargetha Moltenspirit
150,SD,256338,2,Knight,Seer,desert,2,2820,3,5,VIT,INT,14,foraging,,light,4.21,2.10,0.871,Basic8,Basic3,Basic8,Basic2,Natalia Moonbash
150,SD,243683,0,DarkKnight,Monk,city,1,95,3,2,WIS,STR,17,mining,,light,0.70,0.70,0.711,Basic4,Advanced1,Basic6,Basic8,Mattia Stormriver
150,SD,119404,1,Thief,Pirate,city,4,2837,4,6,STR,LCK,18,foraging,,wind,6.04,1.51,0.775,Basic4,Basic5,Basic2,Basic8,Qumrab Blazemane
150,SD,265373,2,Archer,Warrior,plains,1,2000,3,2,END,DEX,16,foraging,,fire,2.90,2.90,1.000,Basic3,Advanced4,Basic1,Basic5,Ianthaera Goldrock
150,SD,262151,0,Pirate,Knight,arctic,1,2000,1,10,VIT,DEX,13,gardening,,lightning,2.40,2.40,0.603,Basic6,Basic8,Basic5,Basic1,Katadina Freeswift
150,SD,95367,0,Ninja,Monk,mountains,6,1788,2,0,VIT,LCK,22,mining,,wind,9.63,1.61,0.694,Basic4,Basic5,Basic3,Basic4,Áilbhíol Farrowbraid
150,SD,208614,0,Ninja,Berserker,plains,3,3572,3,0,STR,INT,15,foraging,,fire,7.37,2.46,0.692,Basic3,Basic3,Basic6,Advanced2,Puqihr Ivolak
150,SD,20354,2,Thief,Monk,swamp,4,5000,1,0,VIT,VIT,16,mining,,lightning,8.29,2.07,0.945,Basic7,Basic4,Advanced3,Basic7,Solomon Woodspell
150,SD,260670,2,Thief,Archer,plains,1,1685,1,7,VIT,DEX,13,gardening,,light,4.40,4.40,0.948,Basic3,Basic6,Basic2,Basic7,Nelly Bolling
150,SD,10825,0,Thief,Knight,mountains,5,0,1,5,WIS,STR,15,foraging,,lightning,4.88,0.98,0.553,Basic3,Advanced2,Basic8,Basic5,Unoprix Fallrunner
150,SD,90972,2,Pirate,Archer,swamp,4,1789,3,2,DEX,VIT,16,fishing,,ice,7.13,1.78,0.980,Basic5,Basic2,Basic7,Basic3,Drogdic Boggs
150,SD,255903,0,Priest,Monk,swamp,1,1826,1,10,LCK,WIS,16,fishing,,light,2.60,2.60,0.553,Basic4,Basic1,Basic2,Basic8,Stump Distanthunter
150,SD,165329,0,Thief,Knight,island,5,3063,1,8,VIT,DEX,15,gardening,,earth,6.68,1.34,0.553,Basic1,Basic3,Basic8,Basic2,Kiaran Stormgon
150,SD,11628,0,Archer,Pirate,plains,1,489,1,5,STR,VIT,12,mining,,fire,1.10,1.10,0.575,Basic4,Basic6,Basic2,Basic3,Gonnol Thornwander
150,SD,216349,0,Summoner,Priest,desert,1,1440,2,2,END,LCK,14,mining,,light,1.00,1.00,0.729,Basic1,Basic2,Basic6,Basic4,Cleonie Oakendancer
150,SD,33581,0,Thief,Thief,city,1,0,2,6,WIS,STR,10,mining,,light,0.70,0.70,0.568,Basic4,Basic8,Basic2,Basic5,Druwix Casksong
150,SD,144054,1,Knight,Pirate,forest,3,48,5,1,VIT,VIT,21,mining,,lightning,6.11,2.04,0.806,Basic8,Basic7,Basic7,Advanced3,Alegrus Oceanfollower
150,SD,69927,0,Thief,Monk,forest,3,782,1,8,LCK,DEX,16,gardening,,wind,3.24,1.08,0.548,Basic1,Basic1,Basic2,Basic1,Velmith Connington
150,SD,55596,2,Archer,Warrior,mountains,1,0,1,8,AGI,END,12,gardening,,wind,2.65,2.65,0.986,Basic4,Basic5,Basic2,Advanced1,Jenelin Cloudpunch
150,SD,265142,0,Paladin,Seer,forest,1,1710,2,4,AGI,AGI,14,gardening,,wind,3.90,3.90,0.732,Basic1,Basic7,Basic2,Advanced1,Terrel Stormguard
150,SD,250067,0,Knight,Priest,city,1,1915,1,10,LCK,DEX,11,fishing,,water,3.65,3.65,0.534,Basic2,Basic7,Basic3,Basic5,Hannand Dirgemaul
150,SD,218557,2,Seer,Monk,swamp,1,385,1,6,VIT,LCK,13,gardening,,dark,3.05,3.05,0.907,Basic4,Basic8,Basic4,Basic6,Leopoldine Peakeyes
150,SD,155148,0,Warrior,Wizard,swamp,4,0,4,0,END,LCK,14,fishing,,earth,6.20,1.55,0.463,Basic5,Basic3,Basic1,Basic4,Ugeneth Emragon
150,SD,207731,0,Paladin,Berserker,forest,3,3702,2,1,INT,END,15,gardening,,fire,3.55,1.18,0.747,Basic5,Basic8,Advanced4,Basic6,Drumremal Bloodgleam
150,SD,263741,2,Priest,Archer,mountains,1,2000,2,7,AGI,END,14,foraging,,lightning,3.40,3.40,0.900,Basic8,Basic3,Basic4,Basic7,Ufeon Grizran
150,SD,180787,0,DarkKnight,Paladin,island,6,6665,1,0,DEX,INT,24,fishing,,water,13.53,2.25,0.814,Basic3,Basic4,Basic7,Basic4,Anuthei Floodbraid
150,SD,255809,2,Knight,Monk,plains,1,957,2,9,DEX,LCK,14,foraging,,dark,5.65,5.65,1.018,Basic2,Basic8,Basic2,Basic6,Dalsa Thicketh
150,SD,265751,0,Thief,Berserker,island,1,2000,1,10,END,LCK,13,gardening,,fire,3.10,3.10,0.615,Basic6,Basic4,Basic7,Basic4,Braístu Nethdragon
150,SD,263173,1,Priest,Archer,mountains,1,2000,1,10,AGI,VIT,13,fishing,,lightning,1.90,1.90,0.694,Basic7,Basic8,Basic4,Basic3,Ragridoc Brownrun
150,SD,149282,1,Priest,Archer,desert,6,0,2,9,INT,LCK,25,fishing,,light,13.30,2.22,0.688,Basic5,Basic1,Basic5,Basic4,Basereia Supreron
150,SD,9661,0,Wizard,Knight,forest,3,0,2,7,VIT,STR,14,foraging,,fire,3.54,1.18,0.469,Advanced3,Basic1,Basic2,Basic4,Exius Havenbrew
150,SD,2331,0,Archer,Priest,forest,1,1161,1,0,WIS,AGI,12,foraging,,earth,0.50,0.50,0.571,Basic2,Basic3,Basic1,Basic2,Perelle Voidbraid
150,SD,153782,0,Paladin,Priest,desert,1,2000,3,1,DEX,VIT,13,mining,,earth,0.80,0.80,0.703,Basic2,Basic7,Basic7,Basic6,Nathanael Lightningdown
150,SD,23283,2,Pirate,Pirate,forest,5,1434,3,6,AGI,AGI,17,foraging,,earth,11.15,2.23,0.999,Basic5,Basic8,Basic4,Basic2,Sorn Lionswift
150,SD,263011,1,Berserker,Knight,mountains,1,2000,1,10,AGI,INT,14,fishing,,light,3.25,3.25,0.788,Basic3,Basic8,Basic7,Basic4,Juqqoom Oakenherald
150,SD,192600,0,Shapeshifter,Monk,forest,1,2000,2,5,INT,AGI,14,foraging,,water,0.50,0.50,0.866,Basic3,Basic1,Basic7,Basic6,Vohamanah Highsword
150,SD,237153,0,DarkKnight,Warrior,island,1,2000,2,3,DEX,DEX,14,gardening,,wind,1.10,1.10,0.726,Basic5,Basic1,Basic6,Basic6,Alexina Bonewillow
150,SD,97041,2,Priest,Paladin,swamp,4,2862,4,3,LCK,INT,19,foraging,,light,6.28,1.57,1.010,Basic8,Basic8,Basic5,Basic4,Guthhere Rumblewood
150,SD,216335,0,Priest,Priest,city,1,579,1,9,STR,DEX,13,fishing,,water,1.40,1.40,0.578,Basic5,Basic8,Basic6,Basic4,Marmarn Lionpelt
150,SD,9914,0,Wizard,Knight,swamp,1,1323,1,5,INT,LCK,15,gardening,,earth,1.60,1.60,0.483,Advanced2,Basic3,Basic5,Basic8,Drenniros Fogconqueror
150,SD,166340,0,Summoner,Pirate,arctic,4,4674,2,1,VIT,STR,21,mining,,water,8.07,2.02,0.684,Basic1,Advanced4,Basic8,Basic5,Xuzax Onytor
150,SD,68717,2,Knight,Monk,plains,2,1144,4,1,WIS,WIS,14,mining,,lightning,4.70,2.35,0.956,Basic1,Basic6,Basic7,Basic6,Ruthren Blazetrapper
150,SD,264235,0,Paladin,Pirate,city,1,1734,2,4,LCK,WIS,13,fishing,,fire,0.80,0.80,0.715,Basic4,Basic4,Basic8,Basic4,Thellione Pyrestar
150,SD,84510,0,DarkKnight,Priest,mountains,6,7835,6,1,STR,LCK,28,fishing,,lightning,15.47,2.58,0.654,Basic8,Basic8,Basic1,Basic7,Newell Snowsnarl
150,SD,180805,0,Paladin,Knight,swamp,6,6531,3,0,END,VIT,23,mining,,water,11.68,1.95,0.769,Basic4,Basic8,Basic4,Basic1,Celaeno Shadestriker
150,SD,47908,0,Paladin,Thief,arctic,6,4395,4,0,LCK,DEX,18,foraging,,wind,10.47,1.75,0.664,Basic5,Advanced1,Basic1,Advanced2,Woodrow Warflaw
150,SD,10877,1,Paladin,Thief,mountains,4,0,4,2,END,DEX,16,gardening,,light,4.62,1.16,0.921,Basic1,Basic2,Basic8,Basic8,Nestios Rainsnout
150,SD,217659,0,Ninja,Priest,island,1,1390,2,1,STR,STR,13,mining,,water,1.00,1.00,0.639,Basic8,Basic8,Basic4,Basic7,Qazos Barbarranda
150,SD,86683,2,Monk,Knight,plains,1,1784,1,7,END,INT,11,foraging,,dark,3.05,3.05,0.956,Basic2,Basic6,Basic8,Basic4,Berte Bloomseeker
150,SD,17911,0,Summoner,Pirate,arctic,4,2318,3,1,INT,WIS,20,gardening,,ice,6.17,1.54,0.634,Basic3,Basic6,Basic3,Basic4,Zerla Summerscream
150,SD,233207,0,Archer,Priest,plains,2,2646,1,10,END,WIS,14,gardening,,fire,5.92,2.96,0.511,Basic2,Basic7,Basic8,Basic3,Autumn Hallowedshot
150,SD,155356,0,Ninja,Priest,swamp,6,4395,3,1,AGI,LCK,24,gardening,,lightning,9.83,1.64,0.645,Basic1,Basic2,Basic5,Basic2,Mont Voleragon
150,SD,198970,0,Seer,Pirate,mountains,2,2195,1,10,END,AGI,15,fishing,,fire,5.92,2.96,0.514,Basic4,Basic5,Basic3,Basic6,Ampyse Rageshout
150,SD,169982,2,Wizard,DarkKnight,island,5,1084,3,3,LCK,AGI,22,fishing,,dark,13.28,2.66,1.002,Basic3,Basic6,Basic5,Basic8,Fenhelm Treearrow
150,SD,218659,0,Summoner,Warrior,plains,2,1701,4,0,DEX,LCK,15,fishing,,wind,1.64,0.82,0.608,Basic3,Basic8,Basic6,Advanced1,Ron Covensprinter
150,SD,34867,2,Wizard,Wizard,swamp,2,154,2,1,DEX,END,13,fishing,,dark,3.72,1.86,1.000,Basic8,Basic3,Basic8,Basic6,Cifaltael Boulderwatcher
150,SD,265354,0,Monk,Monk,arctic,1,2000,1,10,END,WIS,12,mining,,water,2.25,2.25,0.566,Basic5,Basic4,Basic8,Basic5,Phirie Titandusa
150,SD,212853,0,Ninja,Warrior,plains,3,3125,4,2,DEX,LCK,16,gardening,,dark,5.67,1.89,0.698,Advanced4,Basic8,Basic6,Advanced1,Tubhi Whitesoar
150,SD,261874,0,DarkKnight,Monk,plains,1,2000,2,1,STR,VIT,17,mining,,dark,1.70,1.70,0.704,Basic8,Basic7,Basic2,Basic3,Payton Wars
150,SD,169516,1,Archer,Knight,plains,5,1655,3,4,INT,VIT,18,foraging,,water,9.36,1.87,0.769,Basic6,Basic5,Basic1,Basic3,Carnald Mourgary
150,SD,45597,0,DarkKnight,Thief,swamp,2,2688,2,2,END,AGI,15,gardening,,lightning,2.34,1.17,0.648,Basic5,Basic5,Basic6,Basic3,Struzahl Barda
150,SD,257665,0,Monk,Pirate,island,1,2000,1,10,LCK,END,11,gardening,,lightning,1.80,1.80,0.562,Basic1,Basic7,Basic1,Basic1,Catriona Sagethorne
150,SD,245580,0,Priest,Warrior,forest,1,1848,3,4,END,LCK,13,mining,,water,1.20,1.20,0.471,Basic4,Basic4,Basic6,Basic5,Siqan Darkcreek
150,SD,221713,2,DarkKnight,Archer,mountains,3,3342,1,0,WIS,INT,20,fishing,,lightning,10.24,3.41,1.227,Basic3,Basic3,Basic8,Basic8,Stigard Gargavern
150,SD,255171,2,Seer,Thief,arctic,1,1760,2,9,AGI,VIT,13,gardening,,dark,3.20,3.20,0.898,Basic4,Basic1,Basic4,Basic2,Ulita Gloomspark
150,SD,108507,1,Warrior,Archer,island,1,0,2,9,INT,STR,14,foraging,,light,1.30,1.30,0.804,Basic4,Basic5,Basic7,Basic6,Brent Greenmuse
150,SD,56211,0,Thief,Archer,swamp,2,2349,3,3,END,INT,12,fishing,,dark,2.40,1.20,0.530,Basic8,Basic8,Basic3,Basic2,Ottilie Lionreaver
150,SD,147341,0,Ninja,Warrior,desert,6,1962,3,1,STR,AGI,21,gardening,,wind,9.38,1.56,0.715,Basic4,Basic7,Basic2,Basic1,Yinna Freefeather
150,SD,250223,0,Thief,Priest,mountains,1,1100,1,7,END,INT,10,mining,,dark,2.00,2.00,0.476,Basic7,Basic1,Basic6,Basic8,Ulusim Peakcarver
150,SD,70038,0,Priest,Warrior,plains,1,1160,2,6,VIT,DEX,13,gardening,,water,1.00,1.00,0.465,Basic1,Basic8,Basic6,Basic1,Booker Greatoak
150,SD,265460,0,Summoner,Warrior,swamp,1,1850,3,4,LCK,INT,17,gardening,,light,0.80,0.80,0.639,Basic5,Basic4,Basic6,Basic4,Gustaw Truthaxe
150,SD,39621,1,Pirate,Archer,forest,1,1237,1,9,AGI,INT,11,gardening,,fire,2.25,2.25,0.762,Basic6,Basic2,Basic8,Basic7,Holdheort Chestscar
150,SD,18612,1,Monk,Archer,mountains,5,3212,4,4,LCK,END,16,foraging,,fire,8.37,1.67,0.754,Basic1,Basic4,Basic8,Basic7,Ragridoc Dyser
150,SD,251205,0,Shapeshifter,Priest,arctic,1,771,1,5,STR,VIT,16,gardening,,light,3.90,3.90,0.820,Basic4,Basic7,Basic5,Basic5,Valdrath Cragbraid
150,SD,263303,0,Paladin,Seer,island,1,2000,2,4,END,DEX,13,fishing,,fire,1.60,1.60,0.662,Basic5,Basic7,Basic2,Basic1,Brarlin Ivomutul
150,SD,266028,0,Wizard,Knight,plains,1,2000,1,10,STR,DEX,13,gardening,,dark,4.20,4.20,0.509,Basic4,Basic5,Basic7,Basic7,Nature Plainforge
150,SD,260672,0,Warrior,Thief,plains,1,1719,1,7,AGI,DEX,11,fishing,,fire,2.30,2.30,0.576,Basic1,Basic8,Basic4,Basic5,Krugrus Amberbraid
150,SD,211924,1,Knight,Wizard,forest,3,1712,3,4,LCK,LCK,14,mining,,light,8.46,2.82,0.672,Basic2,Basic1,Basic2,Basic7,Rumpil Venotax
150,SD,207427,2,Monk,Knight,plains,3,3299,3,7,END,WIS,13,foraging,,fire,7.01,2.34,0.971,Basic3,Basic3,Basic6,Advanced1,Grosim Serpentbreath
150,SD,205008,0,Seer,Pirate,island,2,344,1,10,END,AGI,15,fishing,,fire,6.71,3.35,0.514,Basic6,Basic5,Basic3,Basic6,Rárdríbler Naolpastudh
150,SD,21650,2,Monk,Thief,desert,1,472,3,3,STR,WIS,11,fishing,,water,2.95,2.95,0.947,Basic6,Basic8,Basic3,Basic1,Fíraghìon Silvertrapper
150,SD,261678,0,Pirate,Monk,forest,1,2000,3,1,LCK,LCK,20,fishing,,fire,3.30,3.30,0.606,Basic2,Basic1,Basic4,Basic7,Sorland Grasssleep
150,SD,261688,1,Monk,Pirate,swamp,1,1823,2,9,END,DEX,12,foraging,,earth,2.30,2.30,0.765,Basic3,Basic6,Basic2,Basic1,Baqqar Twothorne
150,SD,221740,0,Wizard,Pirate,arctic,1,537,1,9,WIS,STR,15,fishing,,light,3.20,3.20,0.452,Basic5,Basic1,Basic6,Basic3,Glumbrand Stonetwister
150,SD,212648,0,Paladin,Priest,desert,3,2762,2,1,INT,INT,15,foraging,,lightning,3.80,1.27,0.669,Basic7,Basic3,Basic8,Basic2,Éomund Elfash
150,SD,94843,1,Thief,Priest,city,7,9463,3,7,END,INT,22,foraging,,wind,11.62,1.66,0.676,Basic8,Basic5,Basic1,Basic8,Dernnere Ebonthrax
150,SD,262332,0,Berserker,Berserker,island,1,2000,1,10,LCK,VIT,14,foraging,,earth,1.40,1.40,0.620,Basic6,Basic4,Basic4,Basic1,Sahaqiel Valleymane
150,SD,239303,0,Archer,Pirate,mountains,1,739,1,8,VIT,VIT,13,foraging,,fire,2.30,2.30,0.574,Basic4,Basic4,Basic6,Basic5,Oriash Fiegaru
150,SD,210170,2,Archer,Monk,city,3,2566,2,5,STR,AGI,17,fishing,,earth,7.63,2.54,0.951,Basic7,Basic3,Basic6,Basic3,Laloreia Frozenbeam
